#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 299.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.7071366918914455 2 10.247064342828509 7.51223811217739 1.0 0.8134879478539153 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.7071366918914455 3 9.98117419462829 9.998022348200863 2.0 0.28873897265655774 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000857 5.44e-07 0.00128 0.000737 0.00 0.00 0.00 0.00 0.00 0.00129 0.000860 5.48e-07 0.00129 0.000740 269 180 2.42e+04 269 155
2.7071366918914457 6 9.104188301738553 10.743984354458155 3.0 0.05977022416307961 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 2.29 0.400 0.857 0.00128 0.926 3.23e+04 8.10e+03 2.60e+08 67.3 1.61e+04 2.29 0.438 0.824 0.113 0.908 3.23e+04 5.49e+03 1.72e+08 202 1.31e+04
3.7071366918914457 9 9.585272537704085 12.790600956989849 4.0 0.03971220758910269 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 7.98 1.50 7.28 0.0194 2.70 182 45.1 4.68e+03 0.00430 68.4 7.98 2.02 6.66 2.29 2.58 269 80.0 1.10e+04 0.00861 105
4.707136691891446 12 9.926082098590355 15.296271026401422 5.0 0.043023543127204106 6.0 5.0 2.7 2.1 3.0 1.4 3.00 0.667 0.970 0.00 0.985 73.9 8.20 438 1.18 20.9 76.5 18.4 823 0.811 28.7 73.9 9.77 422 4.26 20.5 269 52.8 8.10e+03 1.22 90.0
5.707136691891446 17 10.390110863423551 17.014938404208745 8.0 0.03672357021176109 7.0 7.0 3.2 3.4 4.0 1.8 3.00 0.647 0.993 0.00 0.996 73.9 10.3 504 0.924 22.5 50.3 12.6 307 0.361 17.5 81.9 17.4 753 8.76 27.4 269 41.9 6.11e+03 0.721 78.2
6.707136691891446 22 11.993222704633542 18.846509368278106 11.0 0.03553991814797562 8.0 7.0 3.6 4.9 3.5 2.2 4.00 0.773 1.33 0.00 1.15 254 20.4 3.10e+03 2.24 55.7 50.4 7.28 164 3.51e-05 12.8 254 33.5 3.74e+03 8.74 61.2 269 32.2 4.90e+03 0.0613 70.0
7.707136691891446 23 11.877569221907935 19.08540916484286 10.0 0.0371553689728836 8.0 7.0 3.7 5.1 4.0 2.2 4.00 1.04 1.77 1.00 1.33 254 21.0 2.97e+03 2.25 54.5 42.9 2.53 86.8 0.00 9.32 392 62.9 9.92e+03 10.8 99.6 269 22.1 4.90e+03 0.00 70.0
8.707136691891446 25 10.880527308226384 19.229897068500826 11.0 0.032529883395651236 8.0 7.0 3.5 5.1 3.0 2.3 4.00 0.880 1.19 1.00 1.09 254 19.4 2.76e+03 2.23 52.5 38.4 5.86 122 0.00164 11.0 407 72.7 1.48e+04 10.8 122 269 24.6 3.58e+03 0.00488 59.8
