#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 129.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.05365427674006762 2 9.889703713175676 7.502434239281623 1.0 1.8150649918330395 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.0536542767400676 3 9.493249707655512 9.944334517578175 2.0 0.23498283455281221 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000857 5.44e-07 0.00128 0.000737 0.00 0.00 0.00 0.00 0.00 0.00129 0.000860 5.48e-07 0.00129 0.000740 269 180 2.42e+04 269 155
2.0536542767400676 6 9.906360442236812 10.567881476047484 3.0 0.04277642007329263 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.613 0.119 0.0602 0.00128 0.245 3.29e+04 8.26e+03 2.70e+08 67.3 1.64e+04 0.613 0.151 0.0535 0.0979 0.231 3.29e+04 5.60e+03 1.79e+08 202 1.34e+04
3.0536542767400676 9 9.47725342369182 11.226238833478629 4.0 0.03433608291065578 5.0 4.0 2.2 1.4 2.0 1.2 3.00 0.556 1.03 0.00 1.01 0.613 0.0869 0.0400 0.00782 0.200 182 45.2 4.70e+03 0.00486 68.5 0.760 0.239 0.118 0.0129 0.344 269 80.0 1.10e+04 0.00972 105
4.053654276740067 12 8.265731517207072 12.632857271516725 6.0 0.027063343857150503 6.0 5.0 2.5 1.7 2.0 1.3 4.00 0.750 1.48 0.00 1.22 6.97 0.651 3.99 0.0104 2.00 63.0 18.3 827 0.000707 28.8 6.97 0.768 3.91 0.0344 1.98 269 55.5 8.30e+03 3.20 91.1
5.053654276740067 17 9.409088777418278 14.682319460984802 9.0 0.02998646435443105 6.0 7.0 3.3 3.5 3.0 1.9 4.00 0.647 1.24 0.00 1.11 65.5 4.55 249 0.0481 15.8 81.1 13.5 666 0.0753 25.8 65.5 5.05 248 0.0566 15.7 269 41.6 6.54e+03 0.151 80.9
6.053654276740067 21 9.635205664060736 16.66921621045282 9.0 0.028453398678328523 7.0 7.0 3.3 3.2 3.0 1.8 4.00 0.762 1.49 0.00 1.22 123 13.1 940 0.0972 30.7 50.2 9.91 267 0.269 16.3 123 17.6 1.07e+03 0.583 32.7 269 35.9 5.39e+03 0.397 73.4
7.053654276740067 26 8.22649019520231 18.060143916670345 11.0 0.03268411819075932 8.0 7.0 3.5 3.2 3.0 1.8 4.00 0.769 1.30 0.00 1.14 310 22.9 4.21e+03 0.378 64.9 40.6 8.62 178 0.502 13.4 310 36.8 5.26e+03 1.14 72.5 269 31.3 4.45e+03 2.52 66.7
8.053654276740067 31 8.01937268789649 19.530395940218888 15.0 0.038969525535136114 8.0 8.0 4.2 5.2 4.0 2.3 4.00 0.806 1.29 0.00 1.14 310 34.8 6.15e+03 0.643 78.4 41.2 7.17 134 0.252 11.6 434 68.2 1.20e+04 3.79 109 269 28.4 3.93e+03 0.464 62.7
9.053654276740067 34 8.099855438578606 20.72295180160797 16.0 0.03940227518978085 9.0 8.0 4.1 5.2 3.5 2.3 4.00 0.912 1.42 0.500 1.19 310 42.4 7.39e+03 1.60 86.0 42.8 5.59 130 0.296 11.4 695 104 2.79e+04 18.6 167 269 24.8 3.62e+03 0.415 60.2
10.053654276740067 36 8.528662163236106 21.107263848911703 16.0 0.041720056083297374 9.0 8.0 4.1 4.9 3.0 2.2 4.00 0.944 1.48 1.00 1.22 310 43.8 7.12e+03 1.77 84.4 42.9 5.54 125 0.150 11.2 847 170 5.91e+04 33.9 243 269 24.8 3.66e+03 0.229 60.5
11.053654276740067 39 8.285682947935197 22.04255575752116 18.0 0.04453890427347046 9.0 8.0 4.3 4.4 4.0 2.1 4.00 0.897 1.36 1.00 1.17 310 47.5 6.94e+03 3.14 83.3 43.0 5.41 96.6 0.202 9.83 1.04e+03 199 7.68e+04 42.5 277 269 23.1 3.23e+03 0.404 56.8
12.053654276740067 39 8.285682947935197 22.04255575752116 19.0 0.04453890427347046 9.0 8.0 4.3 4.4 4.0 2.1 4.00 0.974 1.50 1.00 1.22 310 47.5 6.94e+03 3.14 83.3 43.0 5.17 95.7 0.321 9.78 1.28e+03 277 1.57e+05 89.6 396 269 23.2 3.23e+03 0.652 56.9
13.053654276740067 41 8.07695721863663 22.80708374261746 19.0 0.04353401566394584 9.0 8.0 4.3 4.3 4.0 2.1 4.00 0.927 1.52 0.00 1.23 324 53.6 8.47e+03 3.79 92.1 43.1 5.28 93.9 0.214 9.69 1.15e+03 266 1.45e+05 42.5 381 269 22.3 3.05e+03 0.326 55.2
14.053654276740067 41 8.07695721863663 22.80708374261746 18.0 0.04353401566394584 9.0 8.0 4.3 4.3 4.0 2.1 4.00 1.00 1.45 1.00 1.20 324 53.6 8.47e+03 3.79 92.1 43.1 5.09 91.4 0.674 9.56 1.99e+03 319 2.63e+05 63.7 513 269 22.0 3.00e+03 1.08 54.8
15.053654276740067 42 8.109381279443788 23.119990718044658 19.0 0.04459582092404207 9.0 8.0 4.4 4.3 4.5 2.1 4.00 0.952 1.41 1.00 1.19 336 60.3 1.02e+04 5.38 101 59.1 5.68 135 1.22 11.6 1.68e+03 318 2.13e+05 87.2 462 269 22.0 2.98e+03 1.54 54.6
16.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.953 1.43 1.00 1.19 336 64.6 1.07e+04 6.97 103 58.2 5.26 125 1.64 11.2 1.70e+03 343 2.30e+05 111 479 269 20.8 2.91e+03 2.36 53.9
17.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 48.2 5.03 102 1.79 10.1 2.33e+03 383 3.40e+05 111 583 269 20.6 2.82e+03 2.35 53.1
18.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 45.6 4.95 102 1.17 10.1 2.46e+03 396 3.79e+05 111 615 269 20.5 2.84e+03 1.92 53.3
19.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 43.1 5.06 94.9 1.41 9.74 2.20e+03 398 3.56e+05 111 596 269 20.8 2.81e+03 1.98 53.0
20.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 46.0 5.18 104 1.36 10.2 2.53e+03 419 4.31e+05 111 656 269 20.9 2.83e+03 2.21 53.2
21.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 49.6 5.17 109 1.24 10.5 2.78e+03 430 4.83e+05 111 695 269 20.8 2.85e+03 2.22 53.4
22.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 49.6 5.13 109 1.24 10.4 2.78e+03 430 4.83e+05 111 695 269 20.7 2.85e+03 2.22 53.4
23.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 49.6 5.13 109 1.24 10.5 2.78e+03 430 4.83e+05 111 695 269 20.7 2.85e+03 2.22 53.4
24.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 49.6 5.13 109 1.24 10.5 2.78e+03 430 4.83e+05 111 695 269 20.7 2.85e+03 2.22 53.4
25.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 49.6 5.13 109 1.24 10.5 2.78e+03 430 4.83e+05 111 695 269 20.7 2.85e+03 2.22 53.4
26.05365427674007 43 8.248251011413858 23.412187599563868 20.0 0.045657626184138315 9.0 8.0 4.5 4.3 5.0 2.1 4.00 0.977 1.50 1.00 1.22 336 64.6 1.07e+04 6.97 103 49.6 5.13 109 1.24 10.5 2.78e+03 430 4.83e+05 111 695 269 20.7 2.85e+03 2.22 53.4
