#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:45+0000 #
#####################################################################
#
# seed = 499.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0881312899016915 2 8.284435107185931 8.181528911820742 1.0 0.16027155604802348 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.0881312899016915 3 10.191603412313697 9.785040471713726 2.0 0.0608514596008259 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000862 5.31e-07 0.00128 0.000729 0.00 0.00 0.00 0.00 0.00 0.00130 0.000875 5.48e-07 0.00130 0.000740 269 180 2.42e+04 269 155
2.0881312899016917 6 9.078961979486953 10.180480685351013 3.0 0.03395028520870391 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.601 0.103 0.0594 0.00128 0.244 8.56e+03 2.17e+03 1.81e+07 67.3 4.26e+03 0.601 0.108 0.0582 0.0162 0.241 8.56e+03 1.54e+03 1.19e+07 202 3.44e+03
3.0881312899016917 9 8.753481704269806 12.429370301508898 4.0 0.03331940207999261 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 12.9 1.50 18.2 0.0155 4.26 194 46.7 5.20e+03 0.118 72.1 12.9 1.64 17.8 0.0323 4.22 269 81.4 1.13e+04 0.237 107
4.088131289901692 12 10.338629334224722 14.010584685721554 6.0 0.034265012453301484 6.0 4.0 2.3 1.3 2.5 1.2 4.00 0.750 1.48 0.00 1.22 17.3 2.84 34.6 0.0182 5.88 66.9 18.0 930 0.00335 30.5 17.3 4.02 42.2 0.336 6.50 269 55.5 8.80e+03 0.299 93.8
5.088131289901692 17 11.807511586288314 16.063999906874272 9.0 0.03267757567150649 7.0 5.0 2.6 1.6 2.0 1.3 4.00 0.647 1.24 0.00 1.11 94.0 8.69 524 0.0323 22.9 65.9 13.5 418 2.80 20.4 94.0 12.2 532 0.805 23.1 269 43.8 6.44e+03 5.58 80.3
6.088131289901692 19 11.510385846566422 17.177474911722204 11.0 0.03602175167682616 7.0 5.0 2.8 1.7 3.0 1.3 4.00 0.842 1.58 0.00 1.26 100 15.7 975 0.136 31.2 61.2 12.0 418 0.410 20.4 124 26.1 1.52e+03 3.98 38.9 269 44.8 6.79e+03 0.572 82.4
7.088131289901692 21 11.435927837717525 18.40063521736837 11.0 0.034986611354534895 7.0 6.0 3.0 2.0 3.0 1.4 4.00 0.857 1.73 0.00 1.31 167 29.3 2.73e+03 0.601 52.3 53.7 10.8 308 1.07 17.5 243 52.9 4.95e+03 18.8 70.3 269 41.2 6.28e+03 1.87 79.2
8.088131289901693 25 11.350961276469233 19.709925384941386 13.0 0.0385471105432156 8.0 6.0 3.1 2.4 3.0 1.6 4.00 0.800 1.50 0.00 1.22 264 37.2 4.54e+03 1.36 67.4 53.8 8.31 206 0.122 14.3 293 84.1 1.11e+04 18.8 105 269 35.6 5.43e+03 0.226 73.7
9.088131289901693 29 11.177714982977301 21.58626469612591 15.0 0.04089788437856453 8.0 6.0 3.4 2.5 3.0 1.6 4.00 0.828 1.50 0.00 1.23 324 64.2 9.80e+03 12.9 99.0 53.8 7.69 183 0.812 13.5 610 136 2.66e+04 63.5 163 269 31.8 4.78e+03 1.62 69.1
10.088131289901693 33 11.17756686373827 23.27866115855531 16.0 0.040478947003686344 9.0 7.0 3.6 2.8 3.0 1.7 4.00 0.879 1.48 0.00 1.22 329 77.0 1.12e+04 17.3 106 53.8 6.42 146 0.0855 12.1 875 194 5.21e+04 101 228 269 28.7 4.35e+03 0.285 65.9
11.088131289901693 36 11.211741240654895 23.534892821600717 19.0 0.04415885127674874 9.0 8.0 4.1 3.7 4.0 1.9 4.00 0.889 1.42 0.00 1.19 329 80.0 1.12e+04 18.1 106 53.8 5.87 142 0.263 11.9 981 258 1.07e+05 100 326 269 26.1 3.94e+03 0.785 62.8
12.088131289901693 36 11.211741240654895 23.534892821600717 19.0 0.04415885127674874 9.0 8.0 4.1 3.7 4.0 1.9 5.00 1.00 1.83 0.00 1.35 329 80.0 1.12e+04 18.1 106 53.8 6.10 123 2.56 11.1 1.85e+03 331 2.21e+05 100 470 269 27.1 3.91e+03 3.71 62.6
13.088131289901693 36 11.211741240654895 23.534892821600717 18.0 0.04415885127674874 9.0 8.0 4.1 3.7 4.0 1.9 5.00 1.00 1.77 0.500 1.33 329 80.0 1.12e+04 18.1 106 56.1 6.45 138 2.26 11.8 2.22e+03 391 3.44e+05 101 587 269 28.1 4.14e+03 3.28 64.4
14.088131289901693 37 11.006197373788464 23.342776314178042 19.0 0.04538548603443621 9.0 8.0 4.1 3.6 4.0 1.9 5.00 0.946 1.61 0.00 1.27 329 77.9 1.11e+04 17.3 105 51.1 5.96 127 1.56 11.3 2.78e+03 453 5.43e+05 101 737 269 25.6 3.67e+03 2.37 60.6
15.088131289901693 37 11.006197373788464 23.342776314178042 19.0 0.04538548603443621 9.0 8.0 4.1 3.6 4.0 1.9 5.00 1.03 1.75 0.00 1.32 329 77.9 1.11e+04 17.3 105 53.3 4.98 140 0.00138 11.8 3.64e+03 637 8.67e+05 180 931 269 23.8 3.89e+03 0.00227 62.4
16.088131289901693 37 11.006197373788464 23.342776314178042 19.0 0.04538548603443621 9.0 8.0 4.1 3.6 4.0 1.9 5.00 0.973 1.64 0.00 1.28 329 77.9 1.11e+04 17.3 105 34.3 4.77 86.6 0.0169 9.31 4.19e+03 618 9.06e+05 180 952 269 21.4 2.83e+03 0.0275 53.2
17.088131289901693 39 10.972277974969781 23.74250338610633 20.0 0.04752020572905779 9.0 8.0 4.1 3.9 4.0 2.0 5.00 0.923 1.60 0.00 1.26 329 78.0 1.07e+04 17.3 104 37.2 5.46 104 0.257 10.2 4.19e+03 557 7.66e+05 153 875 269 22.4 2.83e+03 0.464 53.2
18.088131289901693 40 10.871941001023563 23.527724058248758 21.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.950 1.59 0.00 1.26 329 76.1 1.06e+04 15.6 103 37.2 5.23 89.2 0.271 9.44 2.89e+03 482 4.44e+05 142 666 269 22.5 2.74e+03 0.441 52.4
19.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.67 0.00 1.29 329 76.1 1.06e+04 15.6 103 36.7 4.98 71.7 1.64 8.47 2.89e+03 486 4.50e+05 142 671 269 21.6 2.48e+03 2.46 49.8
20.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 36.7 5.40 80.1 1.89 8.95 2.89e+03 490 4.57e+05 142 676 269 22.5 2.53e+03 2.63 50.3
21.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 36.7 5.57 80.6 1.99 8.98 2.89e+03 494 4.65e+05 142 682 269 23.0 2.53e+03 2.65 50.3
22.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 36.7 5.75 80.5 2.27 8.97 2.89e+03 498 4.74e+05 142 688 269 23.3 2.52e+03 3.07 50.2
23.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 36.7 5.75 80.5 2.27 8.97 3.04e+03 505 5.01e+05 142 708 269 23.3 2.52e+03 3.07 50.2
24.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.85 81.2 2.26 9.01 3.04e+03 505 5.01e+05 142 708 269 23.6 2.55e+03 3.13 50.5
25.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.82 80.1 2.26 8.95 3.04e+03 505 5.01e+05 142 708 269 23.6 2.54e+03 3.13 50.4
26.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.79 79.9 2.26 8.94 3.04e+03 505 5.01e+05 142 708 269 23.5 2.54e+03 3.13 50.4
27.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
28.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
29.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
30.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
31.088131289901693 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
32.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
33.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
34.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
35.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
36.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
37.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
38.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
39.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
40.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
41.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
42.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
43.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
44.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
45.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
46.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
47.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
48.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
49.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
50.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
51.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
52.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
53.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
54.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
55.088131289901696 40 10.871941001023563 23.527724058248758 20.0 0.048738672542623374 9.0 8.0 4.3 3.9 5.0 2.0 5.00 0.975 1.56 0.500 1.25 329 76.1 1.06e+04 15.6 103 34.9 5.75 79.9 2.15 8.94 3.04e+03 505 5.01e+05 142 708 269 23.4 2.54e+03 3.04 50.4
