#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 83.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.24772347906726266 2 10.781728137088402 7.625362949904913 1.0 0.26935002536291935 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.2477234790672627 3 10.215238562801584 10.055259844336414 2.0 0.12510895099651076 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000857 5.42e-07 0.00128 0.000736 0.00 0.00 0.00 0.00 0.00 0.00129 0.000862 5.48e-07 0.00129 0.000740 269 180 2.42e+04 269 155
2.247723479067263 6 8.98758856351026 10.386496523001776 3.0 0.04945498182447505 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 3.51 0.604 2.03 0.00128 1.43 2.58e+04 6.48e+03 1.65e+08 67.3 1.29e+04 3.51 0.639 1.99 0.107 1.41 2.58e+04 4.41e+03 1.10e+08 202 1.05e+04
3.247723479067263 9 8.716036321582887 13.22109701358833 4.0 0.031689780094624136 5.0 3.0 1.8 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 43.2 5.23 204 0.0418 14.3 182 45.1 4.69e+03 0.00570 68.5 43.2 6.02 197 0.264 14.0 269 80.0 1.10e+04 0.0114 105
4.247723479067263 13 9.320341251218904 14.800515588192157 6.0 0.02870475682645084 6.0 5.0 2.5 1.6 3.0 1.3 3.00 0.615 0.923 0.00 0.961 90.3 10.6 713 0.106 26.7 67.3 16.8 822 0.0456 28.7 90.3 14.5 790 0.266 28.1 269 51.4 8.21e+03 0.0911 90.6
5.247723479067263 16 8.825477438844272 16.79740753150305 8.0 0.030303877688267016 7.0 5.0 2.5 1.9 2.5 1.4 4.00 0.813 1.50 0.00 1.22 123 17.3 1.37e+03 0.265 37.0 49.9 13.4 509 0.421 22.6 133 31.6 2.13e+03 1.67 46.2 269 48.2 7.31e+03 0.632 85.5
6.247723479067263 19 7.991722944699573 18.807965322831695 10.0 0.029122719098334617 8.0 5.0 2.6 1.8 3.0 1.3 4.00 0.789 1.40 0.00 1.18 270 30.5 4.50e+03 0.339 67.1 53.8 11.5 372 0.500 19.3 270 54.7 6.83e+03 13.2 82.6 269 44.4 6.77e+03 0.897 82.3
7.247723479067263 23 8.237960345145623 20.908184915291837 12.0 0.03182660709087077 9.0 6.0 2.9 2.2 3.0 1.5 4.00 0.783 1.45 0.00 1.20 270 44.7 5.99e+03 3.51 77.4 53.8 9.79 245 0.346 15.6 393 91.7 1.40e+04 17.5 118 269 39.3 5.79e+03 0.692 76.1
8.247723479067263 26 7.946055166503235 22.747547985396523 13.0 0.03235235194287245 9.0 6.0 2.9 2.1 3.0 1.4 4.00 0.846 1.50 0.00 1.22 343 59.8 9.15e+03 13.3 95.7 53.8 8.53 225 1.15 15.0 503 137 3.08e+04 27.3 175 269 35.0 5.22e+03 1.30 72.2
9.247723479067263 28 7.760806362711597 23.43071266130854 14.0 0.034840994400016485 9.0 8.0 3.4 3.5 3.0 1.9 4.00 0.893 1.43 0.00 1.20 343 69.0 9.62e+03 15.4 98.1 53.8 7.08 186 0.639 13.6 753 194 5.80e+04 43.3 241 269 32.5 4.96e+03 0.718 70.4
10.247723479067263 31 7.693918953431845 24.76159972331814 15.0 0.03857395808573254 9.0 8.0 3.5 3.6 3.0 1.9 4.00 0.871 1.58 0.00 1.26 343 78.2 1.05e+04 19.7 103 53.8 7.18 173 1.15 13.2 1.17e+03 252 1.17e+05 49.9 342 269 29.9 4.50e+03 1.93 67.1
11.247723479067263 31 7.693918953431845 24.76159972331814 15.0 0.03857395808573254 9.0 8.0 3.5 3.6 3.0 1.9 4.00 0.968 1.57 1.00 1.25 343 78.2 1.05e+04 19.7 103 53.8 7.18 159 1.54 12.6 1.73e+03 322 2.12e+05 49.9 460 269 31.0 4.50e+03 3.09 67.0
12.247723479067263 32 7.890346003447647 25.164468558730626 16.0 0.03981827931430455 9.0 8.0 3.6 3.7 3.0 1.9 4.00 0.938 1.54 0.500 1.24 343 82.6 1.08e+04 20.1 104 53.9 6.95 156 1.34 12.5 2.14e+03 383 3.31e+05 105 575 269 30.0 4.38e+03 2.40 66.2
13.247723479067263 32 7.890346003447647 25.164468558730626 16.0 0.03981827931430455 9.0 8.0 3.6 3.7 3.0 1.9 4.00 0.969 1.58 0.500 1.26 343 82.6 1.08e+04 20.1 104 53.9 6.95 155 1.36 12.4 2.37e+03 445 4.82e+05 105 694 269 30.1 4.38e+03 3.37 66.1
14.247723479067263 32 7.890346003447647 25.164468558730626 16.0 0.03981827931430455 9.0 8.0 3.6 3.7 3.0 1.9 4.00 0.969 1.58 0.500 1.26 343 82.6 1.08e+04 20.1 104 53.9 6.95 155 1.38 12.4 2.40e+03 485 6.00e+05 105 774 269 30.1 4.38e+03 3.40 66.2
15.247723479067263 32 7.890346003447647 25.164468558730626 16.0 0.03981827931430455 9.0 8.0 3.6 3.7 3.0 1.9 4.00 0.969 1.58 0.500 1.26 343 82.6 1.08e+04 20.1 104 53.9 6.95 155 1.26 12.5 2.60e+03 507 6.82e+05 105 826 269 30.1 4.38e+03 3.11 66.2
16.24772347906726 32 7.890346003447647 25.164468558730626 16.0 0.03981827931430455 9.0 8.0 3.6 3.7 3.0 1.9 4.00 0.969 1.58 0.500 1.26 343 82.6 1.08e+04 20.1 104 53.9 6.95 156 1.26 12.5 2.64e+03 515 7.16e+05 105 846 269 30.1 4.38e+03 3.12 66.2
17.24772347906726 32 7.890346003447647 25.164468558730626 16.0 0.03981827931430455 9.0 8.0 3.6 3.7 3.0 1.9 4.00 0.969 1.58 0.500 1.26 343 82.6 1.08e+04 20.1 104 53.9 6.95 156 1.26 12.5 2.64e+03 528 7.72e+05 105 879 269 30.1 4.38e+03 3.12 66.2
18.24772347906726 32 7.890346003447647 25.164468558730626 16.0 0.03981827931430455 9.0 8.0 3.6 3.7 3.0 1.9 4.00 0.969 1.58 0.500 1.26 343 82.6 1.08e+04 20.1 104 53.9 6.95 156 1.26 12.5 2.64e+03 528 7.72e+05 105 879 269 30.1 4.38e+03 3.12 66.2
