#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 177.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.988754773263234 2 11.476755925128117 12.017223819410974 1.0 0.16784453090116555 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.0147216488164668 2 11.476755925128117 12.017223819410974 1.0 0.16784453090116555 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.0440 0.0226 0.000910 0.0226 0.0302 0.00 0.00 0.00 0.00 0.00 0.0440 0.0226 0.000910 0.0226 0.0302 269 135 3.63e+04 135 190
2.003934188744623 4 13.049856138391979 9.328335228150566 3.0 0.06872576448871245 3.0 2.0 1.5 0.33 1.5 0.58 1.00 0.250 0.250 0.00 0.500 0.0440 0.0113 0.000474 0.000646 0.0218 139 92.4 6.40e+03 139 80.0 0.0452 0.0223 0.000663 0.0220 0.0257 269 137 1.21e+04 139 110
3.003934188744623 7 10.48265849176303 11.909976361760117 3.0 0.03500212248980193 4.0 3.0 1.7 0.57 2.0 0.76 2.00 0.429 0.619 0.00 0.787 1.84 0.276 0.476 0.00668 0.690 185 53.2 7.05e+03 0.00964 84.0 1.84 0.282 0.472 0.0395 0.687 269 84.1 1.25e+04 0.0386 112
4.003934188744623 9 10.959667217988818 12.93328063366684 4.0 0.036188118295434016 5.0 3.0 2.0 0.50 2.0 0.71 3.00 0.667 1.00 0.00 1.00 12.8 1.64 17.9 0.00668 4.23 89.7 23.0 1.70e+03 1.05 41.2 12.8 2.06 17.0 0.0462 4.13 269 60.5 9.98e+03 2.08 99.9
5.003934188744623 12 10.60825611076123 13.88231688907787 6.0 0.04480369346300952 6.0 5.0 2.7 1.3 3.0 1.2 3.00 0.667 0.970 0.00 0.985 12.8 2.17 21.5 0.0231 4.63 65.9 18.4 931 0.0792 30.5 14.6 3.55 32.7 0.0694 5.71 269 56.0 8.70e+03 1.25 93.3
6.003934188744623 15 9.835522961426358 15.2027136389313 8.0 0.04264385835223432 6.0 6.0 3.1 2.5 3.0 1.6 4.00 0.800 1.60 0.00 1.26 95.6 8.15 602 0.0440 24.5 49.3 14.1 528 0.00699 23.0 95.6 11.7 602 0.0935 24.5 269 50.8 7.60e+03 0.0112 87.2
7.003934188744623 18 10.296302448923335 16.51831032994887 10.0 0.046343302471659215 6.0 6.0 3.2 3.4 3.0 1.8 5.00 0.833 1.91 0.00 1.38 116 13.8 1.15e+03 0.0930 34.0 63.4 12.6 519 0.346 22.8 120 22.7 1.70e+03 0.561 41.3 269 45.9 7.15e+03 0.518 84.6
8.003934188744623 18 10.296302448923335 16.51831032994887 9.0 0.046343302471659215 6.0 6.0 3.2 3.4 3.0 1.8 5.00 1.06 2.06 0.500 1.43 116 13.8 1.15e+03 0.0930 34.0 55.6 3.34 181 3.83e-05 13.5 212 50.8 5.07e+03 4.76 71.2 269 27.4 6.37e+03 0.000239 79.8
9.003934188744623 19 10.850200185514348 16.543671370506082 8.0 0.039478083703123786 6.0 6.0 3.2 3.5 3.0 1.9 5.00 0.947 1.61 1.00 1.27 116 13.1 1.10e+03 0.0926 33.1 62.4 5.55 241 0.00348 15.5 369 89.0 1.72e+04 0.521 131 269 27.3 5.29e+03 0.00483 72.8
10.003934188744623 21 10.891795679238768 16.591178487044665 10.0 0.04363367146134735 6.0 6.0 3.4 3.1 3.0 1.7 5.00 0.857 1.43 1.00 1.20 116 11.8 1.00e+03 0.0926 31.7 74.8 7.98 364 0.00139 19.1 248 63.3 1.05e+04 0.443 102 269 30.5 5.61e+03 0.00214 74.9
11.003934188744623 24 10.70735276320835 17.766449036150302 12.0 0.042842802596520534 7.0 7.0 3.8 2.9 3.0 1.7 5.00 0.875 1.51 0.00 1.23 308 33.2 6.50e+03 0.0930 80.6 74.7 7.36 324 0.0275 18.0 308 78.3 1.30e+04 0.554 114 269 30.3 5.38e+03 0.0659 73.3
12.003934188744623 27 10.657551540983563 18.8195760829865 13.0 0.04294269210961752 7.0 7.0 3.9 2.8 3.0 1.7 5.00 0.852 1.44 0.00 1.20 308 41.8 8.58e+03 0.443 92.7 74.7 8.63 327 0.0473 18.1 454 102 2.25e+04 6.28 150 269 31.6 5.00e+03 0.113 70.7
13.003934188744623 30 10.731385316430217 20.06438045840921 15.0 0.047714102344019474 8.0 7.0 4.1 2.8 4.0 1.7 5.00 0.867 1.43 0.00 1.20 308 54.4 9.89e+03 0.561 99.5 74.6 7.75 283 0.190 16.8 780 163 5.33e+04 9.84 231 269 29.2 4.54e+03 0.475 67.4
14.003934188744623 33 11.019766384270765 20.882623733498228 18.0 0.05248551257842142 8.0 7.0 4.4 2.8 5.0 1.7 5.00 0.879 1.36 0.00 1.17 308 61.4 1.07e+04 1.84 103 74.7 6.87 262 0.289 16.2 1.07e+03 225 1.13e+05 19.0 336 269 26.5 4.21e+03 0.464 64.9
15.003934188744623 34 10.923078224848462 21.259890982927196 16.0 0.0540759826565554 8.0 7.0 4.5 2.9 5.0 1.7 5.00 0.971 1.61 0.00 1.27 308 68.5 1.20e+04 4.06 110 74.7 6.30 243 0.0561 15.6 1.68e+03 314 2.23e+05 20.8 472 269 25.6 4.13e+03 0.140 64.2
16.003934188744623 35 10.763862501833737 21.468170813532293 17.0 0.055666452734689384 8.0 7.0 4.5 3.1 5.0 1.8 5.00 0.943 1.35 1.00 1.16 308 69.3 1.17e+04 6.28 108 74.8 6.42 245 0.0435 15.7 2.51e+03 453 6.37e+05 41.6 798 269 24.7 3.99e+03 0.119 63.1
17.003934188744623 36 10.773086536481122 22.02200590406447 17.0 0.049368150934262875 8.0 7.0 4.4 3.4 5.0 1.8 5.00 0.972 1.40 1.00 1.18 308 71.5 1.15e+04 7.60 107 74.8 6.38 236 0.208 15.4 1.34e+03 349 2.26e+05 78.5 475 269 24.9 3.95e+03 0.380 62.8
18.003934188744623 37 10.54927159720502 22.33008311946665 17.0 0.05073948846021462 8.0 7.0 4.4 3.7 5.0 1.9 5.00 0.946 1.39 1.00 1.18 308 72.4 1.12e+04 8.92 106 74.8 6.29 223 0.210 14.9 2.12e+03 425 3.88e+05 106 623 269 24.6 3.81e+03 0.315 61.8
19.003934188744623 39 10.628222892011665 22.87347058313193 18.0 0.05348216351211812 8.0 7.0 4.4 3.9 5.0 2.0 5.00 0.923 1.34 1.00 1.16 308 74.4 1.11e+04 11.2 105 74.8 6.51 188 0.267 13.7 2.73e+03 465 5.56e+05 106 746 269 24.5 3.38e+03 0.420 58.2
