#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 270.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1253931262988861 2 11.26133852885286 12.158477499449855 1.0 0.18364995092420597 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.125393126298886 3 9.761092202074844 10.169414437288829 2.0 0.06407419448876883 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0583 0.0203 0.00108 0.00128 0.0329 0.00 0.00 0.00 0.00 0.00 0.0596 0.0592 5.48e-07 0.0596 0.000740 269 180 2.42e+04 269 155
2.125393126298886 6 9.761742811073178 11.097168532658614 3.0 0.032676846269394245 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 2.16 0.369 0.766 0.00128 0.875 138 68.1 6.18e+03 67.3 78.6 2.16 0.389 0.750 0.0590 0.866 269 135 1.45e+04 136 120
3.125393126298886 9 12.351990759762673 12.399490108019727 4.0 0.0339040870630365 5.0 4.0 2.2 1.4 2.0 1.2 3.00 0.556 1.03 0.00 1.01 2.95 0.580 1.29 0.00609 1.14 183 45.4 4.76e+03 0.0265 69.0 2.95 1.07 1.62 0.0480 1.27 269 80.2 1.11e+04 0.0531 105
4.125393126298886 12 12.606568606284192 14.921769751869556 6.0 0.03176963321754285 6.0 5.0 2.3 1.9 2.0 1.4 3.00 0.667 0.970 0.00 0.985 28.9 3.54 68.3 0.0531 8.27 67.1 18.4 943 0.277 30.7 28.9 4.15 66.0 1.68 8.12 269 56.0 8.82e+03 0.415 93.9
5.125393126298886 14 11.896094501649367 16.025225430835594 6.0 0.03186547749465087 6.0 5.0 2.3 1.8 2.0 1.3 3.00 0.786 1.26 0.00 1.12 161 14.6 1.85e+03 0.122 43.0 74.6 15.5 616 1.16 24.8 161 18.3 1.82e+03 3.71 42.6 269 50.6 7.60e+03 2.48 87.2
6.125393126298886 18 12.879352517681953 18.4036379467624 8.0 0.03215813272292124 7.0 5.0 2.4 1.7 2.5 1.3 3.00 0.722 1.04 0.00 1.02 307 31.4 6.18e+03 0.643 78.6 50.4 11.9 342 0.207 18.5 307 46.9 7.23e+03 8.70 85.0 269 42.9 6.41e+03 1.29 80.0
7.125393126298886 21 12.211434120236902 20.368754013982922 10.0 0.032003750692391995 8.0 5.0 2.5 1.7 3.0 1.3 3.00 0.857 1.23 0.00 1.11 323 55.3 1.12e+04 2.16 106 50.5 9.65 294 0.348 17.2 468 95.0 1.91e+04 28.6 138 269 38.5 5.81e+03 0.525 76.2
8.125393126298885 25 11.465644120111945 22.366217302307888 12.0 0.038061731659230116 9.0 5.0 2.7 1.8 3.0 1.3 3.00 0.800 1.17 0.00 1.08 323 65.7 1.04e+04 7.22 102 50.5 8.41 224 1.57 15.0 791 150 4.27e+04 64.3 207 269 33.6 4.98e+03 2.65 70.6
